1000000.0	2.48625	0.03468081701576671
1120000.0	2.49726	0.034834396018418735
1220000.0	2.50595	0.03495561323304598
1800000.0	2.55694	0.035666875117262756
1945000.0	2.57048	0.03585574520771765
2000000.0	2.57536	0.03592381655494216
2500000.0	2.61182	0.03643239879260726
2760000.0	2.63154	0.036707473990817786
3000000.0	2.66117	0.037120784240461696
3600000.0	2.77663	0.03873134115655638
4000000.0	2.85469	0.042689452706556885
5000000.0	3.04767	0.04557530391397742
5500000.0	3.13135	0.04682666689997053
6000000.0	3.20914	0.047989949962594876
7000000.0	3.36200	0.05027584080914013
8000000.0	3.51100	0.05250400864987834
1.15000E7	4.04200	0.0595118033181721
1.50000E7	4.57300	0.06732990513953514
1.60000E7	4.72000	0.06949423841211586
3.00000E7	6.38800	0.00
