1.00	2.40500	1.03974
2.00	2.54212	1.06856
3.00	2.67577	1.09706
4.00	2.74824	1.10914
5.00	2.81987	1.12293
6.00	2.88811	1.13356
7.00	3.54824	1.08730
8.00	3.59543	1.09792
9.00	3.64042	1.11207
10.00	3.75068	1.13774
11.00	3.85737	1.16449
12.00	3.96280	1.19079
13.00	4.08046	1.21940
14.00	4.29667	1.25476
15.00	4.48311	1.27666
16.00	4.62998	1.29446
17.00	4.74809	1.31356
18.00	4.86058	1.33809
19.00	5.00836	1.38484
20.00	5.18545	1.43807
