1.00	2.41784	0.96418
2.00	2.56315	0.98793
3.00	2.69543	1.00952
4.00	2.76910	1.02581
5.00	2.83014	1.03046
6.00	2.90854	1.04591
7.00	3.55120	1.00548
8.00	3.60703	1.01299
9.00	3.65554	1.02444
10.00	3.76688	1.04947
11.00	3.87340	1.07113
12.00	3.98016	1.09489
13.00	4.09938	1.12391
14.00	4.31673	1.16281
15.00	4.50250	1.18464
16.00	4.64339	1.19957
17.00	4.76462	1.21950
18.00	4.88517	1.24240
19.00	5.02625	1.29081
20.00	5.20388	1.33912
